customer_id,zone_id,customer_name,gender,age,signup_date,customer_segment,is_active,created_at
718,13,Rutuja Limaye,Female,20,2024-11-18,Student,True,2024-11-18
719,12,Monali Agashe,Female,24,2024-04-03,Student,True,2024-04-03
720,13,Shreyas Sathe,Male,53,2024-01-21,Family,False,2024-01-21
721,9,Pratik Apte,Male,22,2025-12-04,Student,True,2025-12-04
722,10,Pallavi Limaye,Female,43,2024-02-08,Family,True,2024-02-08
723,13,Sagar Patil,Male,24,2024-08-31,Student,True,2024-08-31
724,10,Riya Shinde,Female,45,2024-09-04,Family,True,2024-09-04
725,9,Sagar Agashe,Male,42,2024-02-13,Family,True,2024-02-13
726,11,Yash Bapat,Male,28,2024-09-12,Working Professional,True,2024-09-12
727,10,Yash Gokhale,Male,18,2024-05-09,Student,True,2024-05-09
728,11,Aniruddh Limaye,Male,37,2025-01-16,Working Professional,False,2025-01-16
729,11,Aditya Sathe,Male,40,2024-07-18,Working Professional,False,2024-07-18
730,10,Aarti Gokhale,Female,24,2024-01-05,Working Professional,False,2024-01-05
731,13,Shweta Gokhale,Female,20,2024-04-24,Student,True,2024-04-24
732,10,Pallavi Pawar,Female,39,2024-09-24,Working Professional,False,2024-09-24
733,11,Rushikesh Shinde,Male,22,2025-07-17,Student,True,2025-07-17
734,12,Prajakta Shinde,Female,23,2025-12-02,Working Professional,True,2025-12-02
735,11,Kunal Pawar,Male,26,2024-07-26,Working Professional,False,2024-07-26
736,9,Rutuja Apte,Female,32,2024-08-23,Working Professional,True,2024-08-23
737,11,Shreyas Nene,Male,46,2025-03-28,Family,True,2025-03-28
738,13,Prajakta Gokhale,Female,25,2024-10-20,Working Professional,True,2024-10-20
739,10,Sneha Kulkarni,Female,20,2025-09-06,Student,False,2025-09-06
740,11,Shraddha Sathe,Female,26,2024-01-27,Working Professional,True,2024-01-27
741,9,Monali Deshpande,Female,18,2024-03-29,Student,True,2024-03-29
742,10,Nilesh Shinde,Male,52,2025-07-30,Family,True,2025-07-30
743,9,Sameer Limaye,Male,21,2025-07-20,Student,True,2025-07-20
744,9,Shreyas Shinde,Male,21,2024-01-07,Student,True,2024-01-07
745,10,Kunal Kulkarni,Male,19,2024-11-27,Student,True,2024-11-27
746,13,Nilesh Gokhale,Male,19,2024-06-05,Student,False,2024-06-05
747,11,Sagar Karandikar,Male,24,2024-06-14,Student,True,2024-06-14
748,9,Rushikesh Karandikar,Male,39,2025-01-29,Working Professional,True,2025-01-29
749,12,Shraddha Shinde,Female,37,2025-06-02,Working Professional,False,2025-06-02
750,13,Shraddha Kulkarni,Female,37,2025-07-30,Working Professional,True,2025-07-30
751,11,Komal Karandikar,Female,37,2024-07-02,Family,True,2024-07-02
752,13,Harshal Joshi,Male,26,2024-05-19,Working Professional,False,2024-05-19
753,13,Komal Sathe,Female,37,2025-05-06,Family,True,2025-05-06
754,9,Komal Gokhale,Female,37,2024-12-19,Working Professional,True,2024-12-19
755,9,Aniruddh Sathe,Male,46,2025-04-23,Family,True,2025-04-23
756,10,Pooja Shinde,Female,25,2024-11-22,Student,True,2024-11-22
757,9,Swati Shinde,Female,34,2024-06-17,Working Professional,True,2024-06-17
758,11,Kunal Karandikar,Male,32,2024-04-02,Family,True,2024-04-02
759,10,Amol Deshpande,Other,40,2025-11-02,Working Professional,True,2025-11-02
760,12,Sonal Apte,Female,35,2025-12-04,Family,True,2025-12-04
761,13,Kunal Phadke,Male,39,2025-10-04,Family,True,2025-10-04
762,11,Omkar Joshi,Male,31,2024-11-13,Working Professional,True,2024-11-13
763,12,Atharva Nene,Male,18,2025-09-20,Student,True,2025-09-20
764,10,Soham Phadke,Male,49,2024-11-25,Family,True,2024-11-25
765,11,Anuja Nene,Female,22,2025-01-05,Food Enthusiast,True,2025-01-05
766,10,Omkar Patil,Other,23,2025-05-18,Working Professional,True,2025-05-18
767,13,Rutuja Sathe,Female,40,2025-08-15,Food Enthusiast,True,2025-08-15
768,13,Ritesh Joshi,Male,35,2025-09-25,Family,True,2025-09-25
769,11,Sneha Bapat,Female,25,2024-02-08,Working Professional,True,2024-02-08
770,12,Aditya Phadke,Male,28,2024-07-22,Working Professional,True,2024-07-22
771,9,Omkar Apte,Male,23,2025-01-25,Student,False,2025-01-25
772,11,Sameer Shinde,Male,53,2024-07-17,Family,True,2024-07-17
773,11,Pratik Kulkarni,Male,31,2025-03-25,Working Professional,False,2025-03-25
774,12,Akshay Karandikar,Male,46,2025-07-16,Family,True,2025-07-16
775,13,Prajakta Deshpande,Female,21,2025-09-10,Student,True,2025-09-10
776,13,Vaishnavi Phadke,Female,21,2024-01-19,Student,False,2024-01-19
777,11,Aarti Sathe,Female,26,2025-02-09,Food Enthusiast,True,2025-02-09
778,12,Madhura Sathe,Female,31,2025-12-23,Family,False,2025-12-23
779,13,Riya Bapat,Female,19,2025-09-05,Student,True,2025-09-05
780,11,Harshal Kulkarni,Male,22,2025-03-26,Student,True,2025-03-26
781,12,Riya Sathe,Female,30,2025-07-02,Working Professional,True,2025-07-02
782,11,Anuja Bapat,Female,21,2024-10-21,Student,False,2024-10-21
783,9,Kunal Agashe,Male,32,2025-01-23,Working Professional,True,2025-01-23
784,12,Amol Agashe,Male,31,2024-08-04,Working Professional,True,2024-08-04
785,9,Omkar Patil,Male,19,2025-08-26,Student,False,2025-08-26
786,11,Pratik Limaye,Male,39,2024-10-06,Family,True,2024-10-06
787,12,Shreyas Pawar,Male,32,2025-09-27,Working Professional,False,2025-09-27
788,12,Akshay Agashe,Male,38,2024-03-21,Working Professional,False,2024-03-21
789,11,Pratik Deshpande,Male,27,2024-01-29,Working Professional,True,2024-01-29
790,13,Monali Bapat,Female,27,2025-09-19,Working Professional,True,2025-09-19
791,10,Sneha Patil,Female,34,2024-08-25,Family,True,2024-08-25
792,11,Shraddha Gokhale,Female,28,2025-09-05,Food Enthusiast,True,2025-09-05
793,10,Vaishnavi Gokhale,Female,31,2024-09-30,Working Professional,False,2024-09-30
794,12,Sameer Bapat,Male,24,2024-06-12,Working Professional,True,2024-06-12
795,9,Harshal Limaye,Male,18,2025-06-26,Student,False,2025-06-26
796,12,Prajakta Phadke,Female,31,2024-01-03,Working Professional,True,2024-01-03
797,11,Pallavi Kulkarni,Female,25,2025-06-28,Student,True,2025-06-28
798,10,Tejal Sathe,Female,47,2024-03-18,Family,True,2024-03-18
799,10,Komal Patil,Female,33,2025-03-06,Working Professional,True,2025-03-06
800,13,Vaishnavi Patil,Female,18,2025-04-14,Student,True,2025-04-14
801,14,Ananya Hegde,Female,23,2025-04-25,Working Professional,False,2025-04-25
802,20,Naveen Pai,Male,34,2024-07-24,Working Professional,True,2024-07-24
803,14,Harini Shetty,Female,24,2025-10-13,Student,True,2025-10-13
804,19,Sanjana Prasad,Female,18,2025-04-22,Student,True,2025-04-22
805,18,Deepa Naik,Female,39,2024-02-10,Food Enthusiast,True,2024-02-10
806,15,Pavithra Kulkarni,Female,23,2025-09-15,Working Professional,False,2025-09-15
807,15,Arjun Acharya,Male,20,2025-04-24,Student,True,2025-04-24
808,15,Aishwarya Shetty,Female,30,2024-08-30,Family,True,2024-08-30
809,19,Nandini Shenoy,Female,23,2024-12-30,Working Professional,True,2024-12-30
810,14,Pavithra Kamath,Female,29,2025-02-28,Working Professional,True,2025-02-28
811,17,Rakesh Shetty,Male,55,2024-06-04,Family,True,2024-06-04
812,20,Nandini Shetty,Female,20,2025-05-06,Student,True,2025-05-06
813,15,Rashmi Shetty,Female,47,2024-02-08,Family,True,2024-02-08
814,16,Bhavana Bhat,Female,20,2024-06-28,Student,True,2024-06-28
815,14,Lavanya Naik,Female,28,2025-11-02,Food Enthusiast,False,2025-11-02
816,18,Pavan Kulkarni,Male,34,2025-05-07,Family,True,2025-05-07
817,19,Pooja Naik,Female,32,2024-04-17,Family,True,2024-04-17
818,14,Rohit Pai,Male,43,2024-07-30,Family,True,2024-07-30
819,15,Kavitha Kulkarni,Other,24,2025-08-19,Working Professional,True,2025-08-19
820,15,Suraj Prasad,Other,50,2024-08-17,Family,True,2024-08-17
821,20,Rakesh Hegde,Male,37,2025-11-30,Food Enthusiast,False,2025-11-30
822,19,Sowmya Rao,Female,23,2024-06-26,Working Professional,True,2024-06-26
823,18,Naveen Shekar,Male,49,2025-07-26,Family,True,2025-07-26
824,14,Shreyas Shenoy,Male,29,2025-02-15,Working Professional,True,2025-02-15
825,18,Vikram Rao,Male,29,2025-07-22,Working Professional,True,2025-07-22
826,17,Pavithra Gowda,Female,18,2024-02-10,Student,True,2024-02-10
827,14,Harish Rao,Male,38,2024-08-20,Family,False,2024-08-20
828,17,Keerthi Reddy,Female,55,2025-07-23,Family,True,2025-07-23
829,14,Nandini Gowda,Female,22,2024-05-25,Student,True,2024-05-25
830,20,Suraj Hegde,Male,30,2024-02-18,Working Professional,True,2024-02-18
831,20,Nithin Acharya,Male,55,2024-01-30,Family,True,2024-01-30
832,14,Darshan Prasad,Male,19,2025-10-22,Student,True,2025-10-22
833,18,Sanjana Shenoy,Female,38,2024-08-13,Working Professional,True,2024-08-13
834,19,Darshan Rao,Male,34,2025-09-06,Working Professional,True,2025-09-06
835,20,Pavithra Hegde,Female,26,2024-07-12,Working Professional,True,2024-07-12
836,20,Meghana Rao,Female,28,2024-12-14,Working Professional,True,2024-12-14
837,20,Rakesh Naik,Male,18,2024-06-22,Student,True,2024-06-22
838,18,Sanjana Bhat,Female,27,2025-06-18,Working Professional,True,2025-06-18
839,18,Priyanka Naik,Female,24,2024-10-17,Student,False,2024-10-17
840,15,Varun Shekar,Male,31,2025-02-22,Working Professional,True,2025-02-22
841,14,Vikram Reddy,Male,38,2024-04-22,Working Professional,False,2024-04-22
842,19,Darshan Shekar,Male,34,2024-01-23,Working Professional,True,2024-01-23
843,16,Sanjana Kulkarni,Female,45,2024-01-25,Food Enthusiast,True,2024-01-25
844,15,Abhinav Gowda,Male,26,2025-12-05,Working Professional,False,2025-12-05
845,14,Anusha Rao,Female,29,2025-12-04,Working Professional,True,2025-12-04
846,19,Harini Shenoy,Female,31,2025-11-02,Working Professional,True,2025-11-02
847,20,Deepa Kulkarni,Female,22,2025-07-31,Student,True,2025-07-31
848,19,Divya Kulkarni,Female,50,2025-01-03,Family,False,2025-01-03
849,16,Pooja Prasad,Female,36,2025-12-11,Working Professional,True,2025-12-11
850,17,Aishwarya Prasad,Female,22,2024-04-27,Student,False,2024-04-27
851,19,Bhavana Shetty,Female,40,2024-10-21,Working Professional,True,2024-10-21
852,18,Sowmya Naik,Female,35,2024-11-22,Working Professional,True,2024-11-22
853,18,Anusha Naik,Female,27,2025-03-12,Working Professional,True,2025-03-12
854,14,Anusha Murthy,Female,25,2024-09-29,Working Professional,True,2024-09-29
855,16,Aishwarya Gowda,Female,37,2024-02-22,Working Professional,False,2024-02-22
856,18,Priyanka Murthy,Female,33,2024-04-08,Family,False,2024-04-08
857,20,Santosh Acharya,Male,50,2024-09-25,Family,True,2024-09-25
858,17,Pooja Hegde,Female,39,2025-02-14,Working Professional,True,2025-02-14
859,20,Varun Rao,Male,22,2024-06-19,Student,True,2024-06-19
860,18,Santosh Shenoy,Male,39,2024-10-01,Family,True,2024-10-01
861,18,Manoj Hegde,Male,34,2024-12-10,Working Professional,True,2024-12-10
862,16,Sindhu Murthy,Female,22,2024-08-24,Student,True,2024-08-24
863,14,Pavithra Reddy,Female,19,2024-06-27,Student,True,2024-06-27
864,19,Suraj Reddy,Male,29,2025-04-21,Working Professional,False,2025-04-21
865,20,Divya Rao,Female,30,2024-06-28,Family,True,2024-06-28
866,19,Ananya Pai,Female,21,2024-08-07,Student,False,2024-08-07
867,17,Abhinav Pai,Male,18,2025-05-05,Student,True,2025-05-05
868,16,Bhavana Kulkarni,Female,43,2025-05-21,Food Enthusiast,True,2025-05-21
869,16,Shreyas Prasad,Other,23,2024-01-31,Student,True,2024-01-31
870,14,Kavitha Hegde,Female,39,2024-06-16,Food Enthusiast,True,2024-06-16
871,16,Varun Hegde,Male,26,2024-03-22,Working Professional,True,2024-03-22
872,17,Pooja Shenoy,Female,31,2024-09-15,Family,True,2024-09-15
873,20,Lavanya Shenoy,Female,27,2024-04-29,Food Enthusiast,True,2024-04-29
874,15,Pranav Shekar,Male,31,2024-03-05,Working Professional,True,2024-03-05
875,16,Pranav Prasad,Male,18,2024-04-17,Student,True,2024-04-17
876,15,Darshan Murthy,Male,24,2024-09-23,Working Professional,False,2024-09-23
877,16,Mohan Shetty,Male,19,2024-01-30,Student,True,2024-01-30
878,19,Harini Acharya,Female,24,2025-05-28,Student,True,2025-05-28
879,15,Darshan Hegde,Male,39,2024-11-17,Working Professional,True,2024-11-17
880,20,Nandini Naik,Female,33,2025-05-14,Family,True,2025-05-14
881,14,Pranav Reddy,Male,37,2025-08-31,Family,False,2025-08-31
882,20,Abhinav Murthy,Male,37,2024-06-03,Working Professional,True,2024-06-03
883,14,Pavan Rao,Male,34,2024-10-12,Family,True,2024-10-12
884,20,Bhavana Gowda,Female,24,2024-08-11,Working Professional,True,2024-08-11
885,19,Anusha Shenoy,Female,26,2025-04-15,Working Professional,True,2025-04-15
886,15,Harish Bhat,Male,35,2024-06-24,Food Enthusiast,True,2024-06-24
887,14,Vikram Shetty,Male,31,2025-05-09,Working Professional,True,2025-05-09
888,18,Sanjana Reddy,Female,36,2024-10-08,Family,False,2024-10-08
889,20,Naveen Hegde,Male,25,2024-09-06,Working Professional,False,2024-09-06
890,15,Meghana Hegde,Female,25,2025-07-07,Student,True,2025-07-07
891,14,Kavitha Murthy,Female,50,2024-12-06,Family,True,2024-12-06
892,15,Mohan Kamath,Male,30,2024-09-06,Family,True,2024-09-06
893,15,Meghana Gowda,Female,28,2024-11-22,Working Professional,False,2024-11-22
894,18,Naveen Reddy,Male,18,2024-04-05,Student,True,2024-04-05
895,20,Deepak Pai,Male,33,2025-04-12,Working Professional,True,2025-04-12
896,20,Naveen Rao,Male,36,2025-08-10,Family,True,2025-08-10
897,16,Pavan Prasad,Male,37,2024-12-08,Working Professional,False,2024-12-08
898,17,Karthik Rao,Male,55,2024-10-07,Family,True,2024-10-07
899,14,Manoj Gowda,Male,26,2024-05-28,Working Professional,True,2024-05-28
900,18,Kavitha Shekar,Female,25,2024-01-24,Student,True,2024-01-24
901,14,Shreya Murthy,Female,37,2024-01-15,Working Professional,False,2024-01-15
902,16,Vikram Hegde,Male,38,2025-02-08,Working Professional,True,2025-02-08
903,15,Shreya Bhat,Female,25,2025-05-14,Food Enthusiast,True,2025-05-14
904,15,Abhinav Acharya,Male,19,2024-02-05,Student,True,2024-02-05
905,14,Anusha Pai,Female,20,2025-06-26,Student,True,2025-06-26
906,16,Suraj Naik,Male,26,2025-11-17,Food Enthusiast,True,2025-11-17
907,17,Ananya Shetty,Female,30,2024-02-23,Food Enthusiast,True,2024-02-23
908,17,Rohit Acharya,Male,18,2025-08-01,Student,True,2025-08-01
909,17,Sindhu Shekar,Female,23,2025-07-13,Working Professional,False,2025-07-13
910,18,Pranav Pai,Male,28,2024-10-10,Working Professional,False,2024-10-10
911,20,Varun Prasad,Male,28,2024-08-10,Working Professional,True,2024-08-10
912,16,Karthik Gowda,Male,39,2024-09-18,Food Enthusiast,True,2024-09-18
913,16,Suraj Shenoy,Male,31,2025-02-09,Family,True,2025-02-09
914,16,Meghana Murthy,Female,36,2025-11-29,Family,True,2025-11-29
915,17,Rashmi Naik,Female,25,2024-01-06,Student,True,2024-01-06
916,20,Ganesh Acharya,Male,36,2025-02-02,Working Professional,True,2025-02-02
917,15,Shreya Kamath,Female,19,2025-02-16,Student,True,2025-02-16
918,15,Nithin Reddy,Male,38,2024-11-28,Working Professional,True,2024-11-28
919,19,Rohit Shetty,Male,44,2025-12-30,Family,True,2025-12-30
920,17,Darshan Reddy,Male,34,2025-04-24,Food Enthusiast,True,2025-04-24
921,17,Divya Pai,Female,32,2024-01-02,Family,True,2024-01-02
922,20,Meghana Prasad,Female,40,2025-02-09,Family,False,2025-02-09
923,20,Sowmya Kamath,Female,35,2024-12-03,Working Professional,True,2024-12-03
924,18,Anusha Kulkarni,Female,23,2025-02-02,Working Professional,True,2025-02-02
925,18,Santosh Prasad,Male,20,2024-11-22,Student,True,2024-11-22
926,15,Deepak Acharya,Male,37,2024-03-03,Food Enthusiast,True,2024-03-03
927,16,Rashmi Pai,Female,40,2024-02-03,Working Professional,True,2024-02-03
928,19,Nandini Pai,Female,30,2024-10-08,Working Professional,True,2024-10-08
929,16,Sowmya Shetty,Female,27,2024-05-24,Working Professional,False,2024-05-24
930,17,Manoj Shenoy,Male,37,2025-03-22,Food Enthusiast,True,2025-03-22
931,14,Naveen Murthy,Male,30,2025-09-04,Family,True,2025-09-04
932,14,Deepa Pai,Female,37,2025-07-10,Family,True,2025-07-10
933,20,Harish Kamath,Male,30,2025-10-18,Family,True,2025-10-18
934,14,Manoj Rao,Male,25,2025-06-10,Food Enthusiast,True,2025-06-10
935,20,Shreyas Shekar,Male,25,2025-06-25,Student,True,2025-06-25
936,18,Harini Kamath,Female,21,2024-09-22,Student,True,2024-09-22
937,19,Arjun Pai,Male,19,2024-08-19,Student,False,2024-08-19
938,20,Darshan Kulkarni,Male,48,2024-05-30,Family,True,2024-05-30
939,17,Shreyas Reddy,Male,18,2024-05-01,Student,True,2024-05-01
940,15,Deepak Kulkarni,Male,35,2025-02-25,Working Professional,False,2025-02-25
941,15,Sindhu Rao,Female,33,2024-08-18,Family,True,2024-08-18
942,18,Varun Acharya,Male,53,2024-12-17,Family,True,2024-12-17
943,19,Santosh Kulkarni,Male,28,2024-01-26,Working Professional,True,2024-01-26
944,19,Lavanya Bhat,Female,30,2024-07-14,Working Professional,True,2024-07-14
945,19,Priyanka Shekar,Female,26,2024-07-17,Working Professional,True,2024-07-17
946,15,Aishwarya Rao,Female,27,2025-03-28,Food Enthusiast,True,2025-03-28
947,19,Nandini Reddy,Female,27,2024-03-13,Food Enthusiast,True,2024-03-13
948,16,Harish Shetty,Male,24,2024-03-24,Food Enthusiast,True,2024-03-24
949,19,Lavanya Hegde,Female,31,2025-09-02,Working Professional,False,2025-09-02
950,17,Rohit Kulkarni,Male,25,2024-04-12,Food Enthusiast,True,2024-04-12
951,19,Nithin Kulkarni,Male,24,2024-03-07,Working Professional,True,2024-03-07
952,15,Sindhu Pai,Female,19,2025-08-13,Student,False,2025-08-13
953,18,Harish Pai,Male,29,2024-04-29,Working Professional,True,2024-04-29
954,17,Keerthi Bhat,Female,21,2025-04-07,Student,False,2025-04-07
955,15,Meghana Kulkarni,Female,30,2025-06-13,Family,False,2025-06-13
956,18,Ganesh Pai,Male,52,2024-03-27,Family,True,2024-03-27
957,20,Karthik Shekar,Male,37,2024-04-07,Family,True,2024-04-07
958,17,Manoj Acharya,Male,24,2024-02-27,Student,False,2024-02-27
959,16,Pooja Acharya,Female,24,2024-12-30,Student,True,2024-12-30
960,19,Rashmi Murthy,Female,45,2025-04-13,Food Enthusiast,True,2025-04-13
961,14,Ganesh Shetty,Male,19,2024-12-16,Student,True,2024-12-16
962,19,Ananya Shekar,Female,26,2024-12-23,Working Professional,True,2024-12-23
963,18,Pranav Acharya,Male,29,2024-05-01,Working Professional,True,2024-05-01
964,18,Suraj Shekar,Male,21,2024-09-11,Student,True,2024-09-11
965,14,Vikram Prasad,Other,39,2024-09-24,Family,False,2024-09-24
966,20,Keerthi Murthy,Female,32,2024-10-21,Family,True,2024-10-21
967,14,Bhavana Naik,Female,23,2024-10-01,Working Professional,True,2024-10-01
968,18,Abhinav Shekar,Male,39,2024-10-19,Working Professional,True,2024-10-19
969,15,Vikram Prasad,Male,22,2024-10-05,Student,True,2024-10-05
970,20,Varun Bhat,Male,35,2025-07-19,Working Professional,True,2025-07-19
971,15,Rohit Naik,Male,30,2024-10-28,Working Professional,True,2024-10-28
972,17,Arjun Shetty,Male,43,2025-01-09,Family,True,2025-01-09
973,17,Nandini Kamath,Female,19,2025-04-13,Student,True,2025-04-13
974,17,Divya Acharya,Female,30,2024-01-12,Working Professional,True,2024-01-12
975,14,Ganesh Reddy,Male,40,2024-08-15,Food Enthusiast,False,2024-08-15
976,14,Aishwarya Kulkarni,Female,30,2025-01-29,Working Professional,True,2025-01-29
977,16,Vikram Shekar,Male,24,2025-10-28,Student,True,2025-10-28
978,15,Harini Rao,Female,42,2024-06-22,Family,True,2024-06-22
979,15,Priyanka Pai,Female,43,2025-06-30,Food Enthusiast,True,2025-06-30
980,17,Anusha Shetty,Female,36,2025-05-19,Working Professional,True,2025-05-19
981,14,Shreyas Bhat,Male,23,2024-09-25,Working Professional,True,2024-09-25
982,19,Santosh Hegde,Male,23,2025-11-14,Student,True,2025-11-14
983,14,Shreyas Shetty,Male,40,2025-01-02,Family,True,2025-01-02
984,19,Pooja Reddy,Female,25,2024-12-18,Working Professional,True,2024-12-18
985,17,Nithin Kamath,Male,25,2025-04-25,Student,True,2025-04-25
986,19,Lavanya Kulkarni,Female,26,2024-02-05,Working Professional,True,2024-02-05
987,18,Rashmi Kulkarni,Female,35,2025-03-23,Working Professional,True,2025-03-23
988,17,Abhinav Reddy,Male,51,2025-06-22,Family,True,2025-06-22
989,17,Harish Reddy,Male,24,2024-04-28,Working Professional,True,2024-04-28
990,15,Aishwarya Naik,Female,23,2025-12-12,Student,True,2025-12-12
991,15,Mohan Gowda,Male,19,2024-03-03,Student,True,2024-03-03
992,19,Shreya Reddy,Female,41,2024-05-28,Family,False,2024-05-28
993,15,Mohan Shekar,Male,22,2024-12-14,Student,True,2024-12-14
994,14,Bhavana Prasad,Female,38,2024-12-13,Working Professional,False,2024-12-13
995,16,Pooja Shekar,Female,39,2025-09-08,Food Enthusiast,True,2025-09-08
996,16,Keerthi Prasad,Female,24,2024-09-16,Student,True,2024-09-16
997,16,Rohit Gowda,Male,43,2024-09-18,Food Enthusiast,True,2024-09-18
998,15,Divya Shekar,Female,34,2024-11-22,Working Professional,True,2024-11-22
999,15,Kavitha Prasad,Female,28,2024-04-30,Working Professional,True,2024-04-30
1000,15,Ananya Rao,Female,21,2025-06-21,Student,True,2025-06-21
1001,14,Keerthi Kamath,Female,21,2024-05-29,Student,False,2024-05-29
1002,20,Aishwarya Hegde,Female,36,2025-12-21,Working Professional,True,2025-12-21
1003,14,Sowmya Shekar,Female,26,2025-06-28,Working Professional,True,2025-06-28
1004,15,Pavithra Kamath,Other,24,2024-11-25,Working Professional,True,2024-11-25
1005,20,Manoj Shetty,Male,30,2025-11-30,Working Professional,True,2025-11-30
1006,15,Karthik Hegde,Male,33,2025-10-28,Working Professional,True,2025-10-28
1007,14,Manoj Pai,Male,35,2024-03-28,Family,True,2024-03-28
1008,17,Kavitha Acharya,Female,24,2024-09-19,Working Professional,False,2024-09-19
1009,18,Abhinav Kamath,Male,38,2024-01-16,Family,True,2024-01-16
1010,15,Rakesh Kamath,Male,27,2024-12-27,Working Professional,True,2024-12-27
1011,18,Nandini Murthy,Female,25,2024-06-04,Student,False,2024-06-04
1012,18,Anusha Kamath,Female,29,2024-09-12,Working Professional,True,2024-09-12
1013,14,Pooja Murthy,Female,28,2025-10-12,Working Professional,True,2025-10-12
1014,20,Keerthi Shekar,Female,21,2025-05-25,Student,True,2025-05-25
1015,16,Rakesh Gowda,Male,22,2024-06-14,Student,True,2024-06-14
1016,14,Ganesh Bhat,Male,22,2024-12-10,Student,True,2024-12-10
1017,18,Shreya Gowda,Female,20,2024-06-15,Student,True,2024-06-15
1018,14,Ananya Murthy,Female,36,2024-04-21,Family,True,2024-04-21
1019,15,Ganesh Murthy,Male,34,2024-03-04,Working Professional,False,2024-03-04
1020,19,Arjun Gowda,Male,20,2025-09-02,Student,True,2025-09-02
1021,14,Santosh Kamath,Male,19,2025-03-01,Student,True,2025-03-01
1022,20,Nithin Murthy,Male,30,2024-11-07,Working Professional,True,2024-11-07
1023,16,Deepak Shekar,Male,19,2024-01-17,Student,True,2024-01-17
1024,20,Varun Kulkarni,Male,39,2024-06-06,Working Professional,False,2024-06-06
1025,19,Pooja Pai,Female,25,2024-11-10,Working Professional,True,2024-11-10
1026,18,Rashmi Kamath,Female,55,2024-10-11,Family,True,2024-10-11
1027,17,Pavithra Rao,Female,38,2024-08-10,Food Enthusiast,True,2024-08-10
1028,16,Priyanka Hegde,Female,38,2024-11-21,Working Professional,False,2024-11-21
1029,19,Rohit Shekar,Male,42,2024-06-07,Family,True,2024-06-07
1030,19,Sindhu Prasad,Female,54,2024-10-03,Family,True,2024-10-03
1031,16,Nandini Kulkarni,Female,35,2025-06-16,Food Enthusiast,True,2025-06-16
1032,17,Suraj Kamath,Male,36,2025-06-26,Working Professional,True,2025-06-26
1033,19,Santosh Reddy,Male,27,2024-07-25,Working Professional,True,2024-07-25
1034,17,Pavithra Prasad,Female,22,2024-03-12,Student,True,2024-03-12
1035,20,Vikram Naik,Male,35,2024-06-14,Working Professional,True,2024-06-14
1036,17,Arjun Hegde,Male,30,2024-08-03,Family,False,2024-08-03
1037,15,Suraj Shetty,Male,23,2024-02-01,Student,True,2024-02-01
1038,16,Sowmya Kulkarni,Female,28,2025-10-26,Working Professional,False,2025-10-26
1039,15,Keerthi Acharya,Female,37,2024-06-11,Food Enthusiast,True,2024-06-11
1040,15,Sowmya Murthy,Female,35,2024-09-15,Working Professional,True,2024-09-15
1041,20,Santosh Rao,Male,30,2024-11-12,Working Professional,True,2024-11-12
1042,16,Ganesh Naik,Male,30,2025-12-16,Working Professional,True,2025-12-16
1043,14,Shreya Shetty,Female,19,2025-11-08,Student,True,2025-11-08
1044,14,Lavanya Shekar,Female,39,2025-07-03,Working Professional,True,2025-07-03
1045,16,Priyanka Gowda,Female,32,2024-04-18,Family,True,2024-04-18
1046,14,Sowmya Bhat,Female,30,2024-08-30,Family,True,2024-08-30
1047,17,Abhinav Shetty,Male,24,2024-10-30,Student,True,2024-10-30
1048,20,Aishwarya Kamath,Female,18,2024-08-06,Student,True,2024-08-06
1049,15,Abhinav Shenoy,Male,21,2025-06-27,Student,True,2025-06-27
1050,15,Lavanya Gowda,Female,23,2024-08-13,Working Professional,True,2024-08-13
1051,17,Lavanya Acharya,Female,27,2024-10-21,Working Professional,True,2024-10-21
1052,18,Mohan Pai,Male,43,2024-03-29,Family,True,2024-03-29
1053,15,Divya Shenoy,Female,22,2024-02-05,Student,True,2024-02-05
1054,16,Divya Murthy,Female,53,2024-05-22,Family,True,2024-05-22
1055,15,Pavan Acharya,Male,35,2024-09-08,Family,False,2024-09-08
1056,19,Santosh Shekar,Male,26,2024-11-02,Food Enthusiast,True,2024-11-02
1057,14,Priyanka Shetty,Female,44,2025-06-11,Food Enthusiast,True,2025-06-11
1058,14,Deepak Naik,Male,49,2024-11-17,Family,True,2024-11-17
1059,17,Karthik Bhat,Male,23,2024-10-21,Working Professional,True,2024-10-21
1060,17,Harish Gowda,Male,25,2025-10-21,Student,True,2025-10-21
1061,15,Nithin Naik,Male,40,2025-11-20,Family,True,2025-11-20
1062,16,Deepa Shekar,Female,30,2025-02-11,Food Enthusiast,True,2025-02-11
1063,18,Deepa Rao,Female,38,2025-06-16,Working Professional,True,2025-06-16
1064,16,Rohit Reddy,Male,33,2025-10-27,Working Professional,True,2025-10-27
1065,17,Suraj Prasad,Male,51,2024-07-20,Family,True,2024-07-20
1066,19,Pranav Murthy,Male,55,2024-02-16,Family,True,2024-02-16
1067,19,Suraj Gowda,Male,51,2024-09-06,Family,True,2024-09-06
1068,15,Deepak Hegde,Male,23,2024-09-22,Working Professional,True,2024-09-22
1069,14,Bhavana Rao,Female,22,2025-09-03,Student,True,2025-09-03
1070,19,Lavanya Shetty,Female,20,2024-03-23,Student,False,2024-03-23
1071,18,Rashmi Gowda,Female,21,2024-07-25,Student,True,2024-07-25
1072,18,Rakesh Murthy,Male,35,2024-01-28,Family,False,2024-01-28
